,href,city,buildingType,district,microDistrict,street,buildNumber,roomsTotal,metro,totalArea,livingArea,kitchenArea,floor,floorCount,price,longitude,latitude,distance,azimuth,priceMetr
958,https://valion.ua/properties/924776/,Киев,Квартиры,Соломенский,Чоколовка,Питерская ул.,6,3,None,70.0,45.0,8.0,5,5,1536000,30.45608015,50.43420295,5108.845870226561,249.86,21942.85714285714
959,https://valion.ua/properties/921687/,Киев,Квартиры,Соломенский,Соломенка,Липковского ул.,33а,2,Вокзальная,80.0,40.0,15.0,17,25,3700000,30.4917147,50.437119,2680.7746678498443,237.63,46250.0
960,https://valion.ua/properties/924659/,Киев,Квартиры,Святошинский,None,Кольцова бульвар,14д,1,Святошин,48.0,19.0,19.0,3,16,1111500,30.380294726633508,50.42311705,10611.87750163004,253.65,23156.25
961,https://valion.ua/properties/896658/,Киев,Квартиры,Шевченковский,Лукьяновка,Багговутовская ул.,3/15,3,Лукьяновская,61.0,40.0,7.0,6,9,1586000,30.4738683,50.4712072,4247.49199097696,303.83,26000.0
962,https://valion.ua/properties/924653/,Киев,Квартиры,Соломенский,Караваевы Дачи,Ушинского ул.,40,3,None,90.0,65.0,18.0,13,14,2097000,30.4412756,50.4233573,6557.397809039027,243.1,23300.0
963,https://valion.ua/properties/915409/,Киев,Квартиры,Оболонский,Минский,Юрия Кондратюка  ул.,4в,1,None,21.0,13.0,4.0,8,9,650000,30.4579903902616,50.52513275,9567.531138856502,330.96,30952.380952380954
964,https://valion.ua/properties/922820/,Киев,Квартиры,Соломенский,Соломенка,Липковского ул.,33а,2,Вокзальная,74.0,34.0,14.0,11,25,2380000,30.4917147,50.437119,2680.7746678498443,237.63,32162.162162162163
965,https://valion.ua/properties/923867/,Киев,Квартиры,Соломенский,Караваевы Дачи,Ушинского ул.,40,1,None,49.2,27.2,18.0,12,14,885400,30.4412756,50.4233573,6557.397809039027,243.1,17995.934959349594
966,https://valion.ua/properties/922712/,Киев,Квартиры,Оболонский,Минский,Полярная ул.,13,3,Минская,60.0,40.0,7.0,8,9,1760000,30.46124607132596,50.51899804999999,8860.048573569913,330.12,29333.333333333332
967,https://valion.ua/properties/435219/,Киев,Квартиры,Соломенский,Соломенка,Липковского ул.,40,4,None,98.0,64.0,9.0,5,5,2226000,0.0,0.0,6294223.410841964,217.4,22714.285714285714
968,https://valion.ua/properties/877213/,Киев,Квартиры,Голосеевский,None,Кайсарова ул.,7/9,1,Васильковская,56.0,24.0,17.0,20,22,1150000,30.484568954394533,50.39838535,6376.677423180368,205.74,20535.714285714286
969,https://valion.ua/properties/922821/,Киев,Квартиры,Святошинский,None,Кулибина ул.,4/2,2,Нивки,50.0,30.0,9.0,5,5,1415200,30.399139901681067,50.45678235,8871.978850655825,274.94,28304.0
970,https://valion.ua/properties/845714/,Киев,Квартиры,Оболонский,Приорка,Автозаводская ул.,71,3,Оболонь,77.0,45.0,8.0,11,16,1651000,30.454503673094933,50.514130550000004,8657.343783804205,325.59,21441.55844155844
971,https://valion.ua/properties/882478/,Киев,Квартиры,Оболонский,Оболонь,Героев Сталинграда проспект,12г,3,Оболонь,121.0,104.0,16.0,2,13,7619970,30.5111165,50.5055608,6243.796555168468,351.86,62974.95867768595
972,https://valion.ua/properties/904817/,Киев,Квартиры,Оболонский,Оболонь,Героев Сталинграда проспект,8,3,Оболонь,131.0,68.0,12.0,9,9,8128000,30.5187708,50.4970471,5244.701105673964,356.26,62045.80152671756
973,https://valion.ua/properties/911967/,Киев,Квартиры,Оболонский,Оболонь,Героев Сталинграда проспект,6а,2,Оболонь,78.0,52.0,15.0,17,24,5842000,30.51965434932341,50.496256849999995,5153.187930282207,356.89,74897.43589743589
974,https://valion.ua/properties/877489/,Киев,Квартиры,Оболонский,Куреневка,Автозаводская ул.,29а,2,None,73.0,48.0,15.0,2,16,2032000,30.457412771117273,50.5080973,7990.276714277087,324.08,27835.616438356163
975,https://valion.ua/properties/920929/,Киев,Квартиры,Святошинский,Академгородок,Чернобыльская ул.,24/26,3,Академгородок,74.0,41.0,8.0,2,15,1900000,30.34600324674438,50.4653763,12727.873304299672,277.81,25675.675675675677
976,https://valion.ua/properties/916423/,Киев,Квартиры,Оболонский,Оболонь,Архипенко ул.,10б,3,None,70.0,62.0,8.0,5,16,1676400,0.0,0.0,6294223.410841964,217.4,23948.571428571428
977,https://valion.ua/properties/861995/,Киев,Квартиры,Голосеевский,None,Науки проспект,43,4,Голосеевская,92.0,62.4,8.3,4,5,1750000,30.530037157770984,50.3894393,6752.062544942868,176.13,19021.739130434784
978,https://valion.ua/properties/922525/,Киев,Квартиры,Печерский,Печерск,Никольский переулок,1/25,3,None,85.1,55.0,9.8,8,10,3250000,30.548600049999997,50.44014165,2086.4446539741766,121.77,38190.364277320805
979,https://valion.ua/properties/455020/,Киев,Квартиры,Голосеевский,Голосеево,Голосеевский проспект(),58,2,Голосеевская,101.0,80.0,20.0,20,22,6925000,30.512993208769416,50.401011800000006,5501.299559918081,187.87,68564.35643564357
980,https://valion.ua/properties/479213/,Киев,Квартиры,Голосеевский,None,Науки проспект,58,3,Демеевская,57.0,25.0,6.0,1,4,1475000,30.532394574881046,50.3812226,7676.025639903944,175.34,25877.19298245614
981,https://valion.ua/properties/920008/,Киев,Квартиры,Святошинский,Нивки,Победы проспект,67,1,Нивки,46.0,16.0,13.0,2,17,1500000,30.40613622640488,50.458066099999996,8390.96585747758,276.2,32608.695652173912
982,https://valion.ua/properties/921230/,Киев,Квартиры,Оболонский,Минский,Юрия Кондратюка  ул.,5,2,None,60.0,38.0,13.0,3,25,2125000,30.460382705939764,50.52598035,9569.207396048489,332.13,35416.666666666664
983,https://valion.ua/properties/583306/,Киев,Квартиры,Днепровский,Старая Дарница,Лобачевского ул.,7а,1,Дарница,40.0,16.0,12.0,4,11,688500,30.6384123,50.4348856,8326.491742872244,101.64,17212.5
984,https://valion.ua/properties/896419/,Киев,Квартиры,Оболонский,Оболонь,Героев Сталинграда проспект,14г,5,Минская,184.0,145.0,26.0,2,16,5566000,30.5127729,50.5085371,6556.852470851106,353.28,30250.0
985,https://valion.ua/properties/895199/,Киев,Квартиры,Соломенский,Соломенка,Липковского ул.,37б,3,Вокзальная,96.0,65.0,18.0,26,26,3330000,30.478159708489862,50.430943850000006,3862.4471175431268,236.66,34687.5
986,https://valion.ua/properties/910182/,Киев,Квартиры,Печерский,Печерск,Мазепы Ивана ул.,3,3,Арсенальная,84.0,60.0,7.0,3,5,3739800,0.0,0.0,6294223.410841964,217.4,44521.42857142857
987,https://valion.ua/properties/861017/,Киев,Квартиры,Соломенский,Караваевы Дачи,Голего Николая ул.,6,4,Шулявская,162.0,86.0,25.0,6,16,3250000,0.0,0.0,6294223.410841964,217.4,20061.728395061727
988,https://valion.ua/properties/918645/,Киев,Квартиры,Голосеевский,Печерск,Антоновича ул.,72,3,Олимпийская,101.0,45.0,25.0,17,18,5060000,30.513869047925226,50.42681305,2670.497135861995,194.98,50099.0099009901
989,https://valion.ua/properties/901982/,Киев,Квартиры,Оболонский,Оболонь,Тимошенко Маршала ул.,21/19,2,Минская,66.0,23.0,32.0,10,25,3480000,0.0,0.0,6294223.410841964,217.4,52727.27272727273
990,https://valion.ua/properties/919184/,Киев,Квартиры,Соломенский,Соломенка,Воздухофлотский проспект,21/2,3,Вокзальная,78.0,54.0,7.0,5,8,1680400,30.47483525295398,50.43669355,3767.6806575639343,246.83,21543.589743589742
991,https://valion.ua/properties/914819/,Киев,Квартиры,Шевченковский,КПИ,Богдана Гаврилишина ул.,10,3,Политехнический институт,63.0,50.0,7.0,1,9,1595000,30.47035531555867,50.4536768,3804.3513746289295,276.21,25317.460317460318
992,https://valion.ua/properties/911134/,Киев,Квартиры,Дарницкий,Позняки,Анны Ахматовой  ул.,30,3,Позняки,110.0,36.0,46.0,8,20,5108800,30.622153,50.4077431,8433.447045202834,123.91,46443.63636363636
993,https://valion.ua/properties/919998/,Киев,Квартиры,Дарницкий,None,Новодарницкая ул.,27а,1,None,30.0,11.0,6.0,5,9,670000,30.66229549294267,50.428491949999994,10138.538372559973,103.63,22333.333333333332
994,https://valion.ua/properties/897611/,Киев,Квартиры,Подольский,Ветряные Горы,Ветряные Горы ул.,21/7,4,None,76.0,52.0,8.0,9,9,1350000,30.44196178025853,50.51339265,9127.472393600901,320.69,17763.157894736843
995,https://valion.ua/properties/919983/,Киев,Квартиры,Печерский,Печерск,Евгения Коновальца  ул.,32-в,1,Печерская,55.0,34.0,17.0,13,24,2650000,30.5328337,50.427811,2553.727996675181,165.17,48181.818181818184
996,https://valion.ua/properties/613670/,Киев,Квартиры,Оболонский,Оболонь,Героев Сталинграда проспект,12е,3,Минская,122.0,72.0,16.0,16,26,6175000,30.5089366,50.5070798,6434.328062958533,350.71,50614.75409836065
997,https://valion.ua/properties/876137/,Киев,Квартиры,Соломенский,None,Мартиросяна ул.,4,3,Академгородок,61.0,38.0,8.0,9,9,1353000,30.456339000000003,50.4271998,5410.3840394648805,242.01,22180.32786885246
998,https://valion.ua/properties/918630/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,2,None,67.0,30.0,16.0,8,13,1680000,30.4238111,50.503875050000005,9279.085487859777,310.35,25074.626865671642
999,https://valion.ua/properties/916583/,Киев,Квартиры,Деснянский,Троещина,Оноре Бальзака  ул.,84а,3,None,71.0,54.0,8.0,16,16,1265000,30.612128288748167,50.52570125,10505.862958069269,36.61,17816.901408450703
1000,https://valion.ua/properties/918055/,Киев,Квартиры,Дарницкий,None,Хвылевого ул.,3а,2,Красный хутор,69.0,30.0,24.0,4,10,1353000,0.0,0.0,6294223.410841964,217.4,19608.695652173912
1001,https://valion.ua/properties/466153/,Киев,Квартиры,Соломенский,Чоколовка,Волынская ул.,6,3,None,60.0,35.0,7.0,2,5,1342000,30.452677616207666,50.4329671,5383.343554364144,249.37,22366.666666666668
1002,https://valion.ua/properties/917421/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,31а,3,None,100.0,53.0,14.0,4,22,2207200,30.43668816623986,50.50310625,8542.189762217318,313.87,22072.0
1003,https://valion.ua/properties/904640/,Киев,Квартиры,Голосеевский,Голосеево,Михаила Максимовича ул.,24,2,Васильковская,73.0,52.0,19.0,3,12,1800000,30.4711163,50.3920283,7449.999391869077,210.0,24657.534246575342
1004,https://valion.ua/properties/917881/,Киев,Квартиры,Соломенский,Отрадный,Гавела Вацлава бульвар,6/7в,1,Берестейская,43.0,20.0,10.0,16,25,2320000,0.0,0.0,6294223.410841964,217.4,53953.48837209302
1005,https://valion.ua/properties/917667/,Киев,Квартиры,Днепровский,Левобережный,Евгения Сверстюка ул.,4,1,Левобережная,49.0,30.0,16.0,17,25,1553500,30.6020992,50.4475018,5581.6395778230835,92.83,31704.081632653062
1006,https://valion.ua/properties/906942/,Киев,Квартиры,Святошинский,Борщаговка,Зодчих ул.,30,4,None,80.0,53.0,6.0,7,9,1347500,30.372864299999996,50.420744400000004,11193.491803961024,253.11,16843.75
1007,https://valion.ua/properties/323653/,Киев,Квартиры,Подольский,Подол,Межигорская ул.,13,2,Контрактовая площадь,54.0,35.0,8.0,2,3,1820000,30.51469995727649,50.4671843,2013.5599352152012,341.73,33703.7037037037
1008,https://valion.ua/properties/890638/,Киев,Квартиры,Подольский,Подол,Волошская ул.,46,2,Контрактовая площадь,60.0,35.0,8.0,5,5,1950000,30.51389355927119,50.470861,2420.9525574785503,343.49,32500.0
1009,https://valion.ua/properties/915868/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,4,None,125.0,79.0,12.0,15,25,2480000,30.4238111,50.503875050000005,9279.085487859777,310.35,19840.0
1010,https://valion.ua/properties/917022/,Киев,Квартиры,Святошинский,Святошино,Витрука Генерала ул.,15,2,Святошин,56.0,34.0,7.0,3,3,1692000,0.0,0.0,6294223.410841964,217.4,30214.285714285714
1011,https://valion.ua/properties/917157/,Киев,Квартиры,Днепровский,Левобережный,Никольско-Слободская ул.,1,1,Левобережная,54.0,20.0,16.0,4,30,1950000,30.5888187,50.4528292,4641.875195810578,86.08,36111.11111111111
1012,https://valion.ua/properties/738368/,Киев,Квартиры,Днепровский,Березняки,Павла Тычины проспект,18б,3,Осокорки,118.0,60.0,17.0,4,25,5103000,30.6124602,50.4325435,6603.56980211174,107.11,43245.76271186441
1013,https://valion.ua/properties/890008/,Киев,Квартиры,Днепровский,Левобережный,Никольско-Слободская ул.,1,3,Левобережная,113.0,60.0,15.0,28,30,5000000,30.5888187,50.4528292,4641.875195810578,86.08,44247.78761061947
1014,https://valion.ua/properties/916166/,Киев,Квартиры,Соломенский,None,Кайсарова ул.,7/9,2,Васильковская,65.0,33.0,11.0,3,22,1525000,30.484568954394533,50.39838535,6376.677423180368,205.74,23461.53846153846
1015,https://valion.ua/properties/879912/,Киев,Квартиры,Голосеевский,None,Якубовского Маршала ул.,5,3,Ипподром,68.0,44.0,9.0,3,16,1560000,0.0,0.0,6294223.410841964,217.4,22941.176470588234
1016,https://valion.ua/properties/887440/,Киев,Квартиры,Шевченковский,None,Владимирская ул.,76,1,Площадь Льва Толстого,30.0,23.0,7.0,2,6,1863000,30.509536880407566,50.43716335,1743.1093765315948,214.93,62100.0
1017,https://valion.ua/properties/884078/,Киев,Квартиры,Соломенский,Чоколовка,Авиаконструктора Антонова ул.,2/32к7,3,Вокзальная,61.0,44.0,9.0,1,4,1550000,0.0,0.0,6294223.410841964,217.4,25409.83606557377
1018,https://valion.ua/properties/906004/,Киев,Квартиры,Днепровский,Березняки,Регенераторная ул.,4,3,Дарница,85.0,45.7,31.0,2,5,2695000,30.6222181,50.4357289,7182.192557774966,102.77,31705.882352941175
1019,https://valion.ua/properties/915661/,Киев,Квартиры,Подольский,None,Белицкая ул.,108а,4,Нивки,135.0,85.0,17.0,3,5,2660000,30.4262058,50.4911563,8293.283674228596,303.62,19703.703703703704
1020,https://valion.ua/properties/909308/,Киев,Квартиры,Оболонский,Оболонь,Архипенко ул.,2/12,3,Оболонь,92.0,55.0,15.0,8,14,3030000,0.0,0.0,6294223.410841964,217.4,32934.782608695656
1021,https://valion.ua/properties/914511/,Киев,Квартиры,Подольский,Подол,Воздвиженская ул.,48,1,Контрактовая площадь,69.0,23.7,17.8,4,5,4811400,30.513482849442767,50.4590502,1237.2762966256983,324.53,69730.43478260869
1022,https://valion.ua/properties/911946/,Киев,Квартиры,Святошинский,Борщаговка,Академика Королева проспект,8,1,Академгородок,32.0,15.0,10.0,1,9,950000,0.0,0.0,6294223.410841964,217.4,29687.5
1023,https://valion.ua/properties/785590/,Киев,Квартиры,Шевченковский,Лукьяновка,Глубочицкая ул.,32а,3,Лукьяновская,100.0,36.0,52.0,7,23,6612000,30.493325362797577,50.46154745,2505.139011183718,300.93,66120.0
1024,https://valion.ua/properties/906844/,Киев,Квартиры,Шевченковский,None,Франко Ивана ул.,12,3,Золотые Ворота,77.0,30.0,25.0,2,4,4980000,31.7620322,50.5049065,88118.0061285713,85.54,64675.32467532468
1025,https://valion.ua/properties/806453/,Киев,Квартиры,Святошинский,Борщаговка,Кольцова бульвар,20,2,Святошин,48.0,29.0,6.0,5,5,1200260,30.377670845670643,50.423531,10778.149681249937,254.16,25005.416666666668
1026,https://valion.ua/properties/913059/,Киев,Квартиры,Шевченковский,Центр,Черновола Вячеслава ул.,20,1,Лукьяновская,57.0,20.0,15.0,9,23,2125000,30.3706939,50.3841458,13106.610865468432,236.01,37280.70175438596
1027,https://valion.ua/properties/123088/,Киев,Квартиры,Шевченковский,Лукьяновка,Пимоненко Николая ул.,3,3,Лукьяновская,78.0,49.0,8.0,1,16,2349600,0.0,0.0,6294223.410841964,217.4,30123.076923076922
1028,https://valion.ua/properties/894630/,Киев,Квартиры,Голосеевский,Голосеево,Михаила Максимовича ул.,24,2,Васильковская,62.0,30.0,11.0,11,14,1705000,30.4711163,50.3920283,7449.999391869077,210.0,27500.0
1029,https://valion.ua/properties/912258/,Киев,Квартиры,Шевченковский,Центр,Дмитриевская ул.,66а,2,Лукьяновская,65.0,34.0,16.0,13,14,3719780,30.488960281948575,50.453066,2484.484439545392,277.92,57227.38461538462
1030,https://valion.ua/properties/556693/,Киев,Квартиры,Святошинский,None,Академика Ефремова,27,3,Академгородок,85.0,59.0,13.0,18,18,2455200,30.339612611594294,50.463238149999995,13149.250977665959,276.52,28884.70588235294
1031,https://valion.ua/properties/815421/,Киев,Квартиры,Шевченковский,None,Победы проспект,5в,1,Университет,67.0,30.0,23.6,3,34,2256000,30.349739,50.4549766,12360.892450994434,272.64,33671.64179104478
1032,https://valion.ua/properties/909697/,Киев,Квартиры,Святошинский,Борщаговка,Гната Юры ул.,8,3,Святошин,62.0,42.0,9.0,9,9,1286250,30.383585038213425,50.434209800000005,10100.793111443143,260.01,20745.967741935485
1033,https://valion.ua/properties/912175/,Киев,Квартиры,Голосеевский,Голосеево,Голосеевский проспект,60,1,Голосеевская,65.8,20.0,28.0,18,24,3960000,30.511844770205762,50.40151095,5458.2093043902205,188.79,60182.37082066869
1034,https://valion.ua/properties/904277/,Киев,Квартиры,Днепровский,Комсомольский,Миропольская ул.,25,3,Черниговская,73.5,44.0,13.0,9,16,2040000,30.620704861263185,50.468883649999995,7207.541689737362,72.97,27755.102040816328
1035,https://valion.ua/properties/322913/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,4,Дарница,99.0,61.0,11.0,9,10,2835000,30.6222181,50.4357289,7182.192557774966,102.77,28636.363636363636
1036,https://valion.ua/properties/908407/,Киев,Квартиры,Дарницкий,Позняки,Урловская ул.,34,2,None,73.0,36.0,11.0,10,22,2192500,30.61758834822485,50.4101637,8014.049481731034,123.6,30034.246575342466
1037,https://valion.ua/properties/908128/,Киев,Квартиры,Подольский,Куреневка,Белицкая ул.,108а,4,Нивки,135.0,85.0,16.0,1,5,2570000,30.4262058,50.4911563,8293.283674228596,303.62,19037.037037037036
1038,https://valion.ua/properties/906435/,Киев,Квартиры,Голосеевский,Чоколовка,Лобановского проспект,6а,3,Демеевская,109.0,68.0,21.0,6,24,3062800,30.465412113539855,50.4225427,5140.489947108946,233.49,28099.08256880734
1039,https://valion.ua/properties/906958/,Киев,Квартиры,Шевченковский,None,Златоустовская ул.,27,1,Лукьяновская,56.4,17.5,10.3,14,15,2700000,30.4875221,50.4508167,2564.776964188712,272.05,47872.34042553192
1040,https://valion.ua/properties/906446/,Киев,Квартиры,Подольский,None,Сергея Данченко  ул.,24,1,None,44.0,18.0,13.0,1,6,1320000,30.434710911762977,50.49664685,8170.2532572444325,309.54,30000.0
1041,https://valion.ua/properties/905783/,Киев,Квартиры,Дарницкий,None,Светлая ул.,3д,1,Бориспольская,22.0,15.0,5.0,13,25,444000,30.692059415416217,50.3979475,13297.322667136192,115.81,20181.81818181818
1042,https://valion.ua/properties/900026/,Киев,Квартиры,Святошинский,Борщаговка,Зодчих ул.,50в,2,Житомирская,57.0,33.9,14.0,1,5,1326000,30.368642220661123,50.4277406,11284.145955680728,257.35,23263.157894736843
1043,https://valion.ua/properties/905782/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,18,2,Осокорки,64.0,29.0,19.0,24,25,2200000,30.6007969,50.4099353,7066.867779987363,129.14,34375.0
1044,https://valion.ua/properties/904637/,Киев,Квартиры,Днепровский,Никольская Слободка,Никольско-Слободская ул.,1а,1,Левобережная,55.0,20.0,15.0,13,30,1963500,30.593371205127763,50.45466055,4981.4778199812245,83.98,35700.0
1045,https://valion.ua/properties/882765/,Киев,Квартиры,Святошинский,Академгородок,Стуса Василия ул.,7,1,Житомирская,40.0,16.0,11.0,14,25,1185750,0.0,0.0,6294223.410841964,217.4,29643.75
1046,https://valion.ua/properties/822987/,Киев,Квартиры,Печерский,Печерск,Евгения Коновальца  ул.,32г,4,Печерская,131.0,75.0,50.0,4,25,6250000,30.530956236731413,50.425503500000005,2774.444159723874,169.19,47709.923664122136
1047,https://valion.ua/properties/903224/,Киев,Квартиры,Шевченковский,Нивки,Ружинская ул.,2/50,1,Нивки,24.0,13.0,6.0,1,5,717000,30.4129895,50.4698668,8160.119390243025,285.8,29875.0
1048,https://valion.ua/properties/900045/,Киев,Квартиры,Деснянский,Лесной,Милютенко ул.,17в,3,Лесная,92.0,47.0,12.0,3,14,2470000,30.628400291062526,50.474211350000004,7913.1079869857385,70.01,26847.82608695652
1049,https://valion.ua/properties/899563/,Киев,Квартиры,Печерский,Печерск,Новопечерский переулок,5,1,Печерская,53.0,34.0,11.0,2,11,2025000,30.528528056180285,50.4221228,3120.603380190068,173.59,38207.54716981132
1050,https://valion.ua/properties/901946/,Киев,Квартиры,Шевченковский,КПИ,Победы проспект,39,3,Политехнический институт,80.0,45.0,9.0,9,14,2480000,30.452691551111684,50.4525833,5045.058783621982,273.3,31000.0
1051,https://valion.ua/properties/627802/,Киев,Квартиры,Оболонский,Оболонь,Героев Сталинграда проспект,22,4,None,235.0,100.0,28.0,15,16,10100000,30.5077073,50.5103878,6811.623247912157,350.49,42978.72340425532
1052,https://valion.ua/properties/900470/,Киев,Квартиры,Печерский,Печерск,Евгения Коновальца  ул.,27,3,Печерская,70.0,42.0,9.0,1,5,2880000,30.529924772519635,50.42807725,2479.5384123750464,169.6,41142.857142857145
1053,https://valion.ua/properties/795263/,Киев,Квартиры,Дарницкий,None,Светлая ул.,3д,1,Бориспольская,40.0,16.0,9.0,25,27,888000,30.692059415416217,50.3979475,13297.322667136192,115.81,22200.0
1054,https://valion.ua/properties/899811/,Киев,Квартиры,Дарницкий,Новая Дарница,Ярослава Гашека бульвар,20,1,Дарница,40.5,17.0,11.0,20,25,571948,30.634075088630368,50.4378792,7961.633736236812,99.73,14122.172839506173
1055,https://valion.ua/properties/892152/,Киев,Квартиры,Подольский,None,Сергея Данченко  ул.,32,1,None,43.0,17.0,10.0,6,17,1586000,30.43946312205306,50.4970147,7939.446369624865,311.31,36883.72093023256
1056,https://valion.ua/properties/474433/,Киев,Квартиры,Голосеевский,None,Генерала Матыкина ул.,12,2,Выдубичи,70.0,34.0,13.0,12,14,2614150,30.575105270533427,50.30015225,17066.26839747695,167.62,37345.0
1057,https://valion.ua/properties/319411/,Киев,Квартиры,Голосеевский,Голосеево,Стельмаха Михаила ул.,6,3,Голосеевская,70.0,47.0,8.0,6,7,1883700,0.0,0.0,6294223.410841964,217.4,26910.0
1058,https://valion.ua/properties/896653/,Киев,Квартиры,Шевченковский,Центр,Победы проспект,11,1,None,52.0,17.0,21.5,22,35,1772000,30.476658482696756,50.44856255,3338.6522833350277,267.27,34076.92307692308
1059,https://valion.ua/properties/895947/,Киев,Квартиры,Днепровский,None,Евгения Маланюка  ул.,101,1,Левобережная,48.0,20.0,12.0,12,25,1222000,30.58553926294809,50.46563415,4729.076054034425,68.35,25458.333333333332
1060,https://valion.ua/properties/893912/,Киев,Квартиры,Святошинский,Святошино, Академика Вернадского бульвар,24,2,Святошин,75.0,45.0,12.0,9,21,1807000,30.374820307969333,50.462732700000004,10660.842477551028,277.71,24093.333333333332
1061,https://valion.ua/properties/892186/,Киев,Квартиры,Шевченковский,Центр,Гоголевская ул.,42а,1,Лукьяновская,34.0,17.4,7.0,1,7,1250000,30.4973074,50.4495389,1868.9083390985181,268.43,36764.705882352944
1062,https://valion.ua/properties/828061/,Киев,Квартиры,Голосеевский,Теремки-2,Михаила Максимовича ул.,3г,3,Васильковская,123.0,70.0,18.0,23,23,2750000,30.4711163,50.3920283,7449.999391869077,210.0,22357.72357723577
1063,https://valion.ua/properties/832912/,Киев,Квартиры,Днепровский,Березняки,Березняковская ул.,20,2,Левобережная,65.0,38.0,11.0,6,9,1890000,30.614828238059147,50.42842315,6910.327927752729,110.34,29076.923076923078
1064,https://valion.ua/properties/811375/,Киев,Квартиры,Святошинский,Академгородок, Академика Вернадского бульвар,24,2,Житомирская,76.0,45.0,12.0,8,21,1875000,30.374820307969333,50.462732700000004,10660.842477551028,277.71,24671.052631578947
1065,https://valion.ua/properties/810359/,Киев,Квартиры,Голосеевский,Центр,Владимирская ул.,96,3,Олимпийская,100.0,59.0,12.0,4,4,3552210,30.50802383313533,50.4334667,2146.719294396066,210.99,35522.1
1066,https://valion.ua/properties/785342/,Киев,Квартиры,Печерский,Липки,Станиславского ул.,3,4,Крещатик,141.0,78.0,12.0,5,5,10333000,30.526473840719753,50.44644915,444.25501515766297,152.82,73283.68794326241
1067,https://valion.ua/properties/809287/,Киев,Квартиры,Шевченковский,Шулявка,Довженко Александра ул.,14/1,5,Шулявская,140.0,84.0,19.0,5,16,3675000,0.0,0.0,6294223.410841964,217.4,26250.0
1068,https://valion.ua/properties/805880/,Киев,Квартиры,Дарницкий,Осокорки,Бориса Гмыри ул.,14,1,Осокорки,37.0,16.0,9.0,21,25,871000,30.62966911146154,50.391423200000006,9963.375338095791,130.88,23540.54054054054
1069,https://valion.ua/properties/798044/,Киев,Квартиры,Печерский,Липки,Драгомирова ул.,5,4,Дружбы народов,150.0,89.0,21.0,13,17,21000000,0.0,0.0,6294223.410841964,217.4,140000.0
1070,https://valion.ua/properties/791673/,Киев,Квартиры,Соломенский,Соломенка,Богдановская ул.,7в,2,Вокзальная,59.0,26.0,15.0,19,25,2160000,30.477528897897194,50.43566345,3641.250821741792,243.98,36610.16949152543
1071,https://valion.ua/properties/783080/,Киев,Квартиры,Шевченковский,Татарка,Печенежская ул.,34,3,Лукьяновская,72.0,42.0,9.0,3,16,1876150,30.487642701603015,50.465888050000004,3106.035116565781,304.77,26057.63888888889
1072,https://valion.ua/properties/797767/,Киев,Квартиры,Днепровский,Левобережный,Митрополита Андрея Шептицкого ул. ,24в,3,Левобережная,61.0,42.0,7.0,7,9,1987500,30.592865232481838,50.458856499999996,5015.975304176453,78.62,32581.967213114753
1073,https://valion.ua/properties/766979/,Киев,Квартиры,Шевченковский,None,Тараса Шевченко бульвар,27б,6,Университет,260.0,180.0,30.0,17,25,59400000,30.5080477,50.4444248,1267.5197140447283,240.65,228461.53846153847
1074,https://valion.ua/properties/684135/,Киев,Квартиры,Шевченковский,Нивки,Щербаковского ул.,52,2,Нивки,104.0,54.0,15.0,17,22,1409000,0.0,0.0,6294223.410841964,217.4,13548.076923076924
1075,https://valion.ua/properties/764542/,Киев,Квартиры,Печерский,Печерск,Евгения Коновальца  ул.,34а,2,Печерская,90.0,43.0,22.0,4,23,4537500,30.532628053912106,50.42707715,2629.113948757789,165.93,50416.666666666664
1076,https://valion.ua/properties/762415/,Киев,Квартиры,Шевченковский,Шулявка,Довженко Александра ул.,2,3,Шулявская,64.0,45.0,8.0,1,5,2572500,0.0,0.0,6294223.410841964,217.4,40195.3125
1077,https://valion.ua/properties/750147/,Киев,Квартиры,Шевченковский,Татарка,Половецкая ул.,12/42,3,Лукьяновская,68.0,40.0,9.0,9,9,1709250,30.484271462780768,50.46973305,3552.7240865136996,308.25,25136.029411764706
1078,https://valion.ua/properties/748207/,Киев,Квартиры,Шевченковский,Центр,Тараса Шевченко бульвар,11а,3,Театральная,145.0,88.0,45.0,12,15,22950000,30.51576388283641,50.44246005,1007.042615102298,213.54,158275.8620689655
1079,https://valion.ua/properties/747836/,Киев,Квартиры,Шевченковский,Татарка,Татарская ул.,3/2,4,Лукьяновская,83.0,52.0,8.0,5,9,2100000,30.4850183,50.464836500000004,3199.1558977585673,301.14,25301.204819277107
1080,https://valion.ua/properties/746387/,Киев,Квартиры,Дарницкий,Осокорки,Бажана Николая проспект,10,2,Осокорки,81.7,39.4,13.0,21,24,2430000,30.61896505299825,50.3947028,9151.81426732045,132.27,29742.96205630355
1081,https://valion.ua/properties/64494/,Киев,Квартиры,Оболонский,None,Оболонская Набережная,3,2,Оболонь,82.0,39.0,12.0,8,16,6550000,30.52686886739302,50.4920186,4679.7892505255095,2.82,79878.0487804878
